LastTradeTime,_id,Open,High,Low,Close,Volume,OpenInterest,Symbol,date,RSI
1705343400,67a33ea0f2ac523fa77220b2,2309.05,2327.4,2282.1,2294.45,202836,0,ACC,2024-01-15 13:00:00,60.14
1705429800,67a33ea0f2ac523fa77220b3,2289.0,2324.0,2247.65,2251.8,296563,0,ACC,2024-01-16 13:00:00,53.64
1705516200,67a33ea0f2ac523fa77220b4,2246.0,2267.1,2201.05,2260.1,228207,0,ACC,2024-01-17 13:00:00,54.67
1705602600,67a33ea0f2ac523fa77220b5,2273.0,2283.15,2237.55,2277.1,230851,0,ACC,2024-01-18 13:00:00,56.78
1705689000,67a33ea0f2ac523fa77220b6,2279.0,2310.0,2250.05,2290.1,254530,0,ACC,2024-01-19 13:00:00,58.38
1705948200,67a33ea0f2ac523fa77220b7,2309.0,2311.4,2199.5,2207.95,277970,0,ACC,2024-01-22 13:00:00,46.65
1706034600,67a33ea0f2ac523fa77220b8,2206.0,2248.45,2190.0,2240.6,213154,0,ACC,2024-01-23 13:00:00,50.87
1706121000,67a33ea0f2ac523fa77220b9,2248.7,2563.75,2238.85,2467.65,3008170,0,ACC,2024-01-24 13:00:00,69.16
1706466600,67a33ea0f2ac523fa77220ba,2520.05,2565.0,2455.0,2492.9,1663558,0,ACC,2024-01-28 13:00:00,70.48
1706553000,67a33ea0f2ac523fa77220bb,2508.0,2577.8,2496.85,2513.15,957680,0,ACC,2024-01-29 13:00:00,71.53
1706639400,67a33ea0f2ac523fa77220bc,2514.0,2584.0,2469.2,2544.3,752943,0,ACC,2024-01-30 13:00:00,73.11
1706725800,67a33ea0f2ac523fa77220bd,2553.4,2566.0,2511.7,2530.0,424201,0,ACC,2024-01-31 13:00:00,71.15
1706812200,67a33ea0f2ac523fa77220be,2552.8,2563.9,2490.0,2499.45,240193,0,ACC,2024-02-01 13:00:00,67.03
1707071400,67a33ea0f2ac523fa77220bf,2510.0,2523.5,2469.65,2486.2,234406,0,ACC,2024-02-04 13:00:00,65.26
1707157800,67a33ea0f2ac523fa77220c0,2485.8,2533.0,2469.25,2528.25,201246,0,ACC,2024-02-05 13:00:00,68.13
1707244200,67a33ea0f2ac523fa77220c1,2535.0,2556.0,2494.8,2505.55,246866,0,ACC,2024-02-06 13:00:00,65.01
1707330600,67a33ea0f2ac523fa77220c2,2517.1,2539.95,2503.35,2510.85,190668,0,ACC,2024-02-07 13:00:00,65.41
1707417000,67a33ea0f2ac523fa77220c3,2520.0,2645.0,2506.8,2628.05,1828299,0,ACC,2024-02-08 13:00:00,72.79
1707676200,67a33ea0f2ac523fa77220c4,2646.0,2691.45,2610.5,2636.35,785117,0,ACC,2024-02-11 13:00:00,73.23
1707762600,67a33ea0f2ac523fa77220c5,2635.55,2635.55,2562.85,2614.6,413974,0,ACC,2024-02-12 13:00:00,70.06
1707849000,67a33ea0f2ac523fa77220c6,2599.05,2646.6,2585.3,2619.6,458027,0,ACC,2024-02-13 13:00:00,70.38
1707935400,67a33ea0f2ac523fa77220c7,2635.05,2651.95,2608.75,2637.65,261121,0,ACC,2024-02-14 13:00:00,71.55
1708021800,67a33ea0f2ac523fa77220c8,2649.95,2746.4,2642.3,2720.4,1169085,0,ACC,2024-02-15 13:00:00,76.2
1708281000,67a33ea0f2ac523fa77220c9,2744.0,2744.0,2660.4,2670.5,273523,0,ACC,2024-02-18 13:00:00,68.89
1708367400,67a33ea0f2ac523fa77220ca,2674.0,2715.0,2657.2,2686.7,459876,0,ACC,2024-02-19 13:00:00,69.9
1708453800,67a33ea0f2ac523fa77220cb,2690.0,2719.0,2651.1,2666.75,383105,0,ACC,2024-02-20 13:00:00,67.01
1708540200,67a33ea0f2ac523fa77220cc,2676.8,2687.8,2636.0,2680.1,261578,0,ACC,2024-02-21 13:00:00,67.97
1708626600,67a33ea0f2ac523fa77220cd,2677.1,2718.0,2665.0,2679.55,419808,0,ACC,2024-02-22 13:00:00,67.88
1708885800,67a33ea0f2ac523fa77220ce,2679.1,2720.0,2668.05,2674.65,416193,0,ACC,2024-02-25 13:00:00,67.06
1708972200,67a33ea0f2ac523fa77220cf,2666.65,2688.0,2660.5,2669.4,189689,0,ACC,2024-02-26 13:00:00,66.13
1709058600,67a33ea0f2ac523fa77220d0,2669.4,2683.35,2567.0,2573.25,374995,0,ACC,2024-02-27 13:00:00,51.98
1709145000,67a33ea0f2ac523fa77220d1,2570.0,2662.0,2556.2,2629.3,442487,0,ACC,2024-02-28 13:00:00,57.67
1709231400,67a33ea0f2ac523fa77220d2,2650.0,2704.85,2636.35,2695.45,295468,0,ACC,2024-02-29 13:00:00,63.2
1709317800,67a33ea0f2ac523fa77220d3,2700.15,2720.0,2676.1,2702.55,30198,0,ACC,2024-03-01 13:00:00,63.75
1709490600,67a33ea0f2ac523fa77220d4,2710.0,2723.15,2688.6,2695.65,246474,0,ACC,2024-03-03 13:00:00,62.77
1709577000,67a33ea0f2ac523fa77220d5,2705.0,2705.0,2660.0,2668.75,148918,0,ACC,2024-03-04 13:00:00,58.97
1709663400,67a33ea0f2ac523fa77220d6,2665.0,2673.4,2596.95,2642.0,217355,0,ACC,2024-03-05 13:00:00,55.38
1709749800,67a33ea0f2ac523fa77220d7,2642.0,2656.85,2615.3,2638.8,149670,0,ACC,2024-03-06 13:00:00,54.95
1710095400,67a33ea0f2ac523fa77220d8,2645.0,2677.1,2635.0,2641.9,216685,0,ACC,2024-03-10 13:00:00,55.31
1710181800,67a33ea0f2ac523fa77220d9,2642.0,2659.35,2550.05,2561.6,288886,0,ACC,2024-03-11 13:00:00,45.17
1710268200,67a33ea0f2ac523fa77220da,2565.0,2575.65,2354.45,2389.1,512003,0,ACC,2024-03-12 13:00:00,31.71
1710354600,67a33ea0f2ac523fa77220db,2387.0,2489.3,2347.2,2482.1,350605,0,ACC,2024-03-13 13:00:00,41.78
1710441000,67a33ea0f2ac523fa77220dc,2482.1,2523.95,2426.55,2502.95,333506,0,ACC,2024-03-14 13:00:00,43.78
1710700200,67a33ea0f2ac523fa77220dd,2480.1,2480.1,2393.05,2441.55,612586,0,ACC,2024-03-17 13:00:00,39.48
1710786600,67a33ea0f2ac523fa77220de,2442.8,2449.85,2375.75,2403.4,340416,0,ACC,2024-03-18 13:00:00,37.04
1710873000,67a33ea0f2ac523fa77220df,2409.05,2431.45,2371.05,2397.7,218650,0,ACC,2024-03-19 13:00:00,36.68
1710959400,67a33ea0f2ac523fa77220e0,2429.0,2450.9,2400.05,2438.85,142027,0,ACC,2024-03-20 13:00:00,41.17
1711045800,67a33ea0f2ac523fa77220e1,2439.05,2458.0,2415.55,2443.25,328757,0,ACC,2024-03-21 13:00:00,41.65
1711391400,67a33ea0f2ac523fa77220e2,2430.0,2477.2,2429.6,2450.0,186745,0,ACC,2024-03-25 13:00:00,42.42
1711477800,67a33ea0f2ac523fa77220e3,2463.95,2500.0,2448.55,2454.1,357536,0,ACC,2024-03-26 13:00:00,42.92
1711564200,67a33ea0f2ac523fa77220e4,2478.0,2505.0,2453.2,2491.7,326365,0,ACC,2024-03-27 13:00:00,47.37
1711909800,67a33ea0f2ac523fa77220e5,2510.0,2555.65,2497.1,2544.55,436532,0,ACC,2024-03-31 13:00:00,52.94
1711996200,67a33ea0f2ac523fa77220e6,2555.0,2658.0,2545.85,2648.65,493639,0,ACC,2024-04-01 13:00:00,61.56
1712082600,67a33ea0f2ac523fa77220e7,2625.0,2657.0,2606.0,2633.95,331703,0,ACC,2024-04-02 13:00:00,59.89
1712169000,67a33ea0f2ac523fa77220e8,2648.9,2666.7,2590.1,2616.25,206549,0,ACC,2024-04-03 13:00:00,57.86
1712255400,67a33ea0f2ac523fa77220e9,2615.0,2628.75,2564.25,2575.1,279335,0,ACC,2024-04-04 13:00:00,53.32
1712514600,67a33ea0f2ac523fa77220ea,2595.9,2607.0,2540.0,2582.45,311791,0,ACC,2024-04-07 13:00:00,54.02
1712601000,67a33ea0f2ac523fa77220eb,2583.0,2598.3,2515.0,2524.3,441705,0,ACC,2024-04-08 13:00:00,47.95
1712687400,67a33ea0f2ac523fa77220ec,2524.3,2542.0,2513.75,2524.7,168415,0,ACC,2024-04-09 13:00:00,48.0
1712860200,67a33ea0f2ac523fa77220ed,2524.7,2532.5,2460.0,2468.3,262400,0,ACC,2024-04-11 13:00:00,42.62
1713119400,67a33ea0f2ac523fa77220ee,2465.0,2478.6,2407.05,2442.45,228287,0,ACC,2024-04-14 13:00:00,40.38
1713205800,67a33ea0f2ac523fa77220ef,2422.1,2457.0,2414.0,2442.65,287633,0,ACC,2024-04-15 13:00:00,40.41
1713378600,67a33ea0f2ac523fa77220f0,2480.0,2484.05,2400.15,2412.0,228173,0,ACC,2024-04-17 13:00:00,37.69
1713465000,67a33ea0f2ac523fa77220f1,2396.0,2416.95,2368.0,2405.15,312710,0,ACC,2024-04-18 13:00:00,37.09
1713724200,67a33ea0f2ac523fa77220f2,2427.45,2427.45,2370.2,2403.55,572343,0,ACC,2024-04-21 13:00:00,36.95
1713810600,67a33ea0f2ac523fa77220f3,2428.0,2462.8,2401.3,2452.6,450921,0,ACC,2024-04-22 13:00:00,44.28
1713897000,67a33ea0f2ac523fa77220f4,2467.0,2574.0,2467.0,2556.4,885613,0,ACC,2024-04-23 13:00:00,55.96
1713983400,67a33ea0f2ac523fa77220f5,2567.9,2609.55,2515.5,2579.6,2388925,0,ACC,2024-04-24 13:00:00,58.07
1714069800,67a33ea0f2ac523fa77220f6,2607.05,2610.0,2516.0,2533.05,1110755,0,ACC,2024-04-25 13:00:00,52.61
1714329000,67a33ea0f2ac523fa77220f7,2535.0,2561.5,2516.05,2525.4,725621,0,ACC,2024-04-28 13:00:00,51.75
1714415400,67a33ea0f2ac523fa77220f8,2551.0,2554.7,2525.0,2531.8,431087,0,ACC,2024-04-29 13:00:00,52.45
1714588200,67a33ea0f2ac523fa77220f9,2544.0,2552.0,2521.5,2529.45,477663,0,ACC,2024-05-01 13:00:00,52.15
1714674600,67a33ea0f2ac523fa77220fa,2544.7,2564.0,2503.05,2531.4,521596,0,ACC,2024-05-02 13:00:00,52.4
1714933800,67a33ea0f2ac523fa77220fb,2546.0,2551.4,2482.0,2489.5,477174,0,ACC,2024-05-05 13:00:00,46.89
1715020200,67a33ea0f2ac523fa77220fc,2490.0,2516.2,2422.0,2436.45,588553,0,ACC,2024-05-06 13:00:00,41.01
1715106600,67a33ea0f2ac523fa77220fd,2436.5,2455.0,2421.05,2439.6,396644,0,ACC,2024-05-07 13:00:00,41.48
1715193000,67a33ea0f2ac523fa77220fe,2443.45,2454.9,2403.0,2416.15,316035,0,ACC,2024-05-08 13:00:00,38.99
1715279400,67a33ea0f2ac523fa77220ff,2427.0,2439.75,2355.45,2360.15,547547,0,ACC,2024-05-09 13:00:00,33.78
1715538600,67a33ea0f2ac523fa7722100,2374.0,2377.95,2331.55,2363.75,320038,0,ACC,2024-05-12 13:00:00,34.39
1715625000,67a33ea0f2ac523fa7722101,2375.0,2469.4,2375.0,2463.5,747111,0,ACC,2024-05-13 13:00:00,48.48
1715711400,67a33ea0f2ac523fa7722102,2477.95,2502.0,2451.3,2489.15,474968,0,ACC,2024-05-14 13:00:00,51.37
1715797800,67a33ea0f2ac523fa7722103,2498.8,2500.35,2461.1,2486.1,444321,0,ACC,2024-05-15 13:00:00,51.0
1715884200,67a33ea0f2ac523fa7722104,2492.35,2527.95,2486.2,2521.95,451244,0,ACC,2024-05-16 13:00:00,55.06
1715970600,67a33ea0f2ac523fa7722105,2534.4,2565.0,2501.0,2525.95,40399,0,ACC,2024-05-17 13:00:00,55.5
1716229800,67a33ea0f2ac523fa7722106,2525.95,2559.9,2482.9,2527.85,322930,0,ACC,2024-05-20 13:00:00,55.73
1716316200,67a33ea0f2ac523fa7722107,2531.0,2548.15,2495.0,2543.35,396208,0,ACC,2024-05-21 13:00:00,57.6
1716402600,67a33ea0f2ac523fa7722108,2549.8,2627.95,2518.1,2616.4,789007,0,ACC,2024-05-22 13:00:00,65.08
1716489000,67a33ea0f2ac523fa7722109,2620.0,2662.8,2597.9,2609.25,746571,0,ACC,2024-05-23 13:00:00,63.89
1716748200,67a33ea0f2ac523fa772210a,2615.0,2624.8,2572.95,2585.1,374739,0,ACC,2024-05-26 13:00:00,59.91
1716834600,67a33ea0f2ac523fa772210b,2582.95,2593.6,2552.0,2570.55,302161,0,ACC,2024-05-27 13:00:00,57.58
1716921000,67a33ea0f2ac523fa772210c,2564.95,2570.0,2523.85,2536.5,463000,0,ACC,2024-05-28 13:00:00,52.45
1717007400,67a33ea0f2ac523fa772210d,2528.75,2545.0,2485.05,2496.95,241520,0,ACC,2024-05-29 13:00:00,47.19
1717093800,67a33ea0f2ac523fa772210e,2515.0,2570.1,2498.05,2546.4,581377,0,ACC,2024-05-30 13:00:00,53.47
1717353000,67a33ea0f2ac523fa772210f,2670.0,2702.7,2603.4,2682.8,1017937,0,ACC,2024-06-02 13:00:00,65.63
1717439400,67a33ea0f2ac523fa7722110,2679.95,2679.95,2150.0,2282.05,1495201,0,ACC,2024-06-03 13:00:00,35.93
1717525800,67a33ea0f2ac523fa7722111,2349.95,2425.0,2236.3,2401.6,662576,0,ACC,2024-06-04 13:00:00,44.06
1717612200,67a33ea0f2ac523fa7722112,2431.6,2506.2,2431.6,2453.55,475470,0,ACC,2024-06-05 13:00:00,47.2
1717698600,67a33ea0f2ac523fa7722113,2467.4,2507.75,2451.4,2499.1,329255,0,ACC,2024-06-06 13:00:00,49.85
1717957800,67a33ea0f2ac523fa7722114,2519.45,2566.0,2499.1,2543.1,425202,0,ACC,2024-06-09 13:00:00,52.35
1718044200,67a33ea0f2ac523fa7722115,2575.0,2575.0,2545.1,2563.6,516274,0,ACC,2024-06-10 13:00:00,53.51
1718130600,67a33ea0f2ac523fa7722116,2565.05,2639.0,2551.8,2624.4,692186,0,ACC,2024-06-11 13:00:00,56.86
1718217000,67a33ea0f2ac523fa7722117,2642.0,2644.0,2610.6,2635.8,384618,0,ACC,2024-06-12 13:00:00,57.48
1718303400,67a33ea0f2ac523fa7722118,2664.0,2714.0,2651.15,2661.7,706685,0,ACC,2024-06-13 13:00:00,58.92
1718649000,67a33ea0f2ac523fa7722119,2694.0,2694.55,2646.4,2652.0,201421,0,ACC,2024-06-17 13:00:00,58.12
1718735400,67a33ea0f2ac523fa772211a,2653.0,2657.2,2590.55,2621.55,226033,0,ACC,2024-06-18 13:00:00,55.59
1718821800,67a33ea0f2ac523fa772211b,2635.0,2641.2,2611.55,2622.65,321036,0,ACC,2024-06-19 13:00:00,55.66
1718908200,67a33ea0f2ac523fa772211c,2637.0,2650.0,2579.0,2590.2,291043,0,ACC,2024-06-20 13:00:00,52.82
1719167400,67a33ea0f2ac523fa772211d,2585.0,2596.6,2519.05,2588.25,331999,0,ACC,2024-06-23 13:00:00,52.65
1719253800,67a33ea0f2ac523fa772211e,2608.0,2608.0,2549.2,2569.7,680725,0,ACC,2024-06-24 13:00:00,50.93
1719340200,67a33ea0f2ac523fa772211f,2575.0,2654.0,2562.05,2590.9,1036940,0,ACC,2024-06-25 13:00:00,52.82
1719426600,67a33ea0f2ac523fa7722120,2571.05,2671.85,2571.0,2637.0,963244,0,ACC,2024-06-26 13:00:00,56.74
1719513000,67a33ea0f2ac523fa7722121,2641.25,2650.0,2612.65,2619.05,328851,0,ACC,2024-06-27 13:00:00,54.83
1719772200,67a33ea0f2ac523fa7722122,2634.75,2769.0,2619.1,2749.6,895260,0,ACC,2024-06-30 13:00:00,64.25
1719858600,67a33ea0f2ac523fa7722123,2768.0,2844.0,2720.3,2772.25,1487394,0,ACC,2024-07-01 13:00:00,65.59
1719945000,67a33ea0f2ac523fa7722124,2788.85,2798.0,2749.8,2767.6,380778,0,ACC,2024-07-02 13:00:00,65.05
1720031400,67a33ea0f2ac523fa7722125,2773.0,2791.25,2675.0,2725.5,602032,0,ACC,2024-07-03 13:00:00,60.22
1720117800,67a33ea0f2ac523fa7722126,2734.0,2740.25,2648.45,2669.5,363575,0,ACC,2024-07-04 13:00:00,54.43
1720377000,67a33ea0f2ac523fa7722127,2670.1,2708.25,2661.5,2673.05,359425,0,ACC,2024-07-07 13:00:00,54.73
1720463400,67a33ea0f2ac523fa7722128,2673.05,2714.7,2644.05,2685.8,421750,0,ACC,2024-07-08 13:00:00,55.84
1720549800,67a33ea0f2ac523fa7722129,2696.0,2696.0,2586.5,2653.05,348232,0,ACC,2024-07-09 13:00:00,52.29
1720636200,67a33ea0f2ac523fa772212a,2680.0,2740.0,2653.3,2664.4,758235,0,ACC,2024-07-10 13:00:00,53.4
1720722600,67a33ea0f2ac523fa772212b,2670.0,2712.25,2662.7,2686.15,285276,0,ACC,2024-07-11 13:00:00,55.53
1720981800,67a33ea0f2ac523fa772212c,2690.0,2724.35,2686.7,2695.7,198532,0,ACC,2024-07-14 13:00:00,56.47
1721068200,67a33ea0f2ac523fa772212d,2707.0,2744.25,2695.3,2715.85,446114,0,ACC,2024-07-15 13:00:00,58.46
1721241000,67a33ea0f2ac523fa772212e,2716.5,2719.9,2671.15,2686.45,351258,0,ACC,2024-07-17 13:00:00,54.53
1721327400,67a33ea0f2ac523fa772212f,2678.0,2687.0,2596.15,2619.8,393251,0,ACC,2024-07-18 13:00:00,46.84
1721586600,67a33ea0f2ac523fa7722130,2621.0,2670.9,2620.0,2635.05,275075,0,ACC,2024-07-21 13:00:00,48.63
1721673000,67a33ea0f2ac523fa7722131,2640.0,2699.9,2556.8,2646.55,681428,0,ACC,2024-07-22 13:00:00,49.99
1721759400,67a33ea0f2ac523fa7722132,2647.0,2659.8,2612.9,2619.35,237514,0,ACC,2024-07-23 13:00:00,46.83
1721845800,67a33ea0f2ac523fa7722133,2619.0,2619.0,2571.05,2578.9,432019,0,ACC,2024-07-24 13:00:00,42.51
1721932200,67a33ea0f2ac523fa7722134,2599.0,2640.35,2583.75,2614.15,410895,0,ACC,2024-07-25 13:00:00,47.09
1722191400,67a33ea0f2ac523fa7722135,2640.0,2691.9,2589.3,2604.3,833787,0,ACC,2024-07-28 13:00:00,45.99
1722277800,67a33ea0f2ac523fa7722136,2560.0,2614.75,2525.0,2590.75,933857,0,ACC,2024-07-29 13:00:00,44.45
1722364200,67a33ea0f2ac523fa7722137,2590.75,2611.0,2570.0,2590.65,456361,0,ACC,2024-07-30 13:00:00,44.43
1722450600,67a33ea0f2ac523fa7722138,2590.0,2590.55,2483.0,2487.9,1165948,0,ACC,2024-07-31 13:00:00,34.33
1722537000,67a33ea0f2ac523fa7722139,2484.95,2485.0,2431.0,2435.3,674689,0,ACC,2024-08-01 13:00:00,30.51
1722796200,67a33ea0f2ac523fa772213a,2415.0,2443.4,2342.0,2380.6,680437,0,ACC,2024-08-04 13:00:00,27.12
1722882600,67a33ea0f2ac523fa772213b,2400.0,2428.0,2336.0,2342.35,430887,0,ACC,2024-08-05 13:00:00,25.03
1722969000,67a33ea0f2ac523fa772213c,2379.8,2403.15,2365.5,2396.1,332764,0,ACC,2024-08-06 13:00:00,32.86
1723055400,67a33ea0f2ac523fa772213d,2394.55,2395.0,2350.0,2357.2,226629,0,ACC,2024-08-07 13:00:00,30.39
1723141800,67a33ea0f2ac523fa772213e,2375.6,2382.15,2341.05,2351.55,192288,0,ACC,2024-08-08 13:00:00,30.04
1723401000,67a33ea0f2ac523fa772213f,2315.0,2340.0,2292.9,2313.6,605271,0,ACC,2024-08-11 13:00:00,27.7
1723487400,67a33ea0f2ac523fa7722140,2333.0,2366.2,2300.05,2304.8,347684,0,ACC,2024-08-12 13:00:00,27.18
1723573800,67a33ea0f2ac523fa7722141,2314.4,2322.0,2267.7,2281.95,179492,0,ACC,2024-08-13 13:00:00,25.8
1723746600,67a33ea0f2ac523fa7722142,2300.0,2339.9,2290.5,2337.9,192352,0,ACC,2024-08-15 13:00:00,34.52
1724005800,67a33ea0f2ac523fa7722143,2349.0,2354.95,2329.0,2347.45,170480,0,ACC,2024-08-18 13:00:00,35.91
1724092200,67a33ea0f2ac523fa7722144,2355.0,2364.95,2319.9,2325.75,329779,0,ACC,2024-08-19 13:00:00,34.14
1724178600,67a33ea0f2ac523fa7722145,2330.95,2342.3,2316.1,2325.15,227691,0,ACC,2024-08-20 13:00:00,34.09
1724265000,67a33ea0f2ac523fa7722146,2339.0,2363.3,2316.55,2348.6,323227,0,ACC,2024-08-21 13:00:00,37.92
1724351400,67a33ea0f2ac523fa7722147,2372.0,2377.95,2312.65,2323.75,449614,0,ACC,2024-08-22 13:00:00,35.56
1724610600,67a33ea0f2ac523fa7722148,2344.0,2350.0,2320.0,2343.3,195372,0,ACC,2024-08-25 13:00:00,38.78
1724697000,67a33ea0f2ac523fa7722149,2345.0,2357.5,2335.25,2348.25,137747,0,ACC,2024-08-26 13:00:00,39.6
1724783400,67a33ea0f2ac523fa772214a,2358.0,2358.0,2326.0,2330.35,142265,0,ACC,2024-08-27 13:00:00,37.63
1724869800,67a33ea0f2ac523fa772214b,2334.8,2334.8,2286.7,2310.2,552439,0,ACC,2024-08-28 13:00:00,35.49
1724956200,67a33ea0f2ac523fa772214c,2323.75,2339.0,2312.15,2329.15,173170,0,ACC,2024-08-29 13:00:00,39.01
1725215400,67a33ea0f2ac523fa772214d,2338.8,2343.15,2322.7,2336.15,144030,0,ACC,2024-09-01 13:00:00,40.3
1725301800,67a33ea0f2ac523fa772214e,2345.0,2350.2,2325.25,2341.3,254851,0,ACC,2024-09-02 13:00:00,41.29
1725388200,67a33ea0f2ac523fa772214f,2330.0,2357.0,2318.0,2348.55,230090,0,ACC,2024-09-03 13:00:00,42.72
1725474600,67a33ea0f2ac523fa7722150,2363.0,2449.9,2360.0,2419.8,1321066,0,ACC,2024-09-04 13:00:00,54.49
1725561000,67a33ea0f2ac523fa7722151,2422.8,2446.0,2368.6,2429.4,914785,0,ACC,2024-09-05 13:00:00,55.81
1725820200,67a33ea0f2ac523fa7722152,2434.35,2465.0,2387.4,2458.7,452538,0,ACC,2024-09-08 13:00:00,59.65
1725906600,67a33ea0f2ac523fa7722153,2458.7,2465.9,2434.05,2443.35,166581,0,ACC,2024-09-09 13:00:00,56.86
1725993000,67a33ea0f2ac523fa7722154,2445.05,2474.0,2430.0,2440.65,482136,0,ACC,2024-09-10 13:00:00,56.37
1726079400,67a33ea0f2ac523fa7722155,2445.1,2475.0,2423.4,2467.4,270892,0,ACC,2024-09-11 13:00:00,60.1
1726165800,67a33ea0f2ac523fa7722156,2471.75,2524.95,2453.3,2517.45,611308,0,ACC,2024-09-12 13:00:00,65.97
1726425000,67a33ea0f2ac523fa7722157,2517.45,2533.5,2499.5,2512.0,217216,0,ACC,2024-09-15 13:00:00,64.85
1726511400,67a33ea0f2ac523fa7722158,2512.0,2517.0,2486.05,2506.7,369014,0,ACC,2024-09-16 13:00:00,63.72
1726597800,67a33ea0f2ac523fa7722159,2500.0,2523.55,2454.05,2477.4,174625,0,ACC,2024-09-17 13:00:00,57.72
1726684200,67a33ea0f2ac523fa772215a,2490.0,2492.0,2416.0,2442.85,197882,0,ACC,2024-09-18 13:00:00,51.56
1726770600,67a33ea0f2ac523fa772215b,2449.0,2458.1,2413.4,2443.2,527393,0,ACC,2024-09-19 13:00:00,51.62
1727029800,67a33ea0f2ac523fa772215c,2458.4,2500.0,2434.6,2486.3,357027,0,ACC,2024-09-22 13:00:00,58.08
1727116200,67a33ea0f2ac523fa772215d,2500.0,2500.0,2454.8,2467.65,425562,0,ACC,2024-09-23 13:00:00,54.68
1727202600,67a33ea0f2ac523fa772215e,2472.95,2492.05,2448.0,2455.9,205681,0,ACC,2024-09-24 13:00:00,52.59
1727289000,67a33ea0f2ac523fa772215f,2460.0,2477.95,2427.5,2472.4,397193,0,ACC,2024-09-25 13:00:00,55.18
1727375400,67a33ea0f2ac523fa7722160,2440.0,2514.85,2440.0,2483.3,228890,0,ACC,2024-09-26 13:00:00,56.86
1727634600,67a33ea0f2ac523fa7722161,2483.0,2544.9,2472.05,2513.45,468555,0,ACC,2024-09-29 13:00:00,61.19
1727721000,67a33ea0f2ac523fa7722162,2514.0,2519.4,2476.0,2511.0,187093,0,ACC,2024-09-30 13:00:00,60.66
1727893800,67a33ea0f2ac523fa7722163,2479.95,2516.3,2430.05,2458.75,240975,0,ACC,2024-10-02 13:00:00,50.55
1727980200,67a33ea0f2ac523fa7722164,2458.75,2482.15,2415.05,2433.75,308510,0,ACC,2024-10-03 13:00:00,46.55
1728239400,67a33ea0f2ac523fa7722165,2441.95,2449.5,2310.8,2349.05,833948,0,ACC,2024-10-06 13:00:00,36.13
1728325800,67a33ea0f2ac523fa7722166,2340.0,2393.2,2332.0,2385.8,183919,0,ACC,2024-10-07 13:00:00,42.18
1728412200,67a33ea0f2ac523fa7722167,2391.0,2404.8,2334.0,2339.8,285800,0,ACC,2024-10-08 13:00:00,37.4
1728498600,67a33ea0f2ac523fa7722168,2350.2,2357.7,2290.0,2313.0,340234,0,ACC,2024-10-09 13:00:00,34.92
1728585000,67a33ea0f2ac523fa7722169,2319.0,2332.0,2300.4,2312.45,160881,0,ACC,2024-10-10 13:00:00,34.87
1728844200,67a33ea0f2ac523fa772216a,2317.05,2325.3,2300.05,2317.55,116090,0,ACC,2024-10-13 13:00:00,35.81
1728930600,67a33ea0f2ac523fa772216b,2317.0,2330.45,2290.55,2294.8,355987,0,ACC,2024-10-14 13:00:00,33.49
1729017000,67a33ea0f2ac523fa772216c,2308.6,2319.0,2272.5,2305.5,283830,0,ACC,2024-10-15 13:00:00,35.6
1729103400,67a33ea0f2ac523fa772216d,2308.95,2318.9,2256.55,2265.1,233994,0,ACC,2024-10-16 13:00:00,31.53
1729189800,67a33ea0f2ac523fa772216e,2265.1,2289.65,2236.15,2285.65,205894,0,ACC,2024-10-17 13:00:00,35.57
1729449000,67a33ea0f2ac523fa772216f,2300.0,2320.0,2282.0,2301.65,196371,0,ACC,2024-10-20 13:00:00,38.6
1729535400,67a33ea0f2ac523fa7722170,2301.65,2329.9,2240.0,2246.35,260869,0,ACC,2024-10-21 13:00:00,32.84
1729621800,67a33ea0f2ac523fa7722171,2248.35,2288.0,2231.2,2256.8,284014,0,ACC,2024-10-22 13:00:00,34.82
1729708200,67a33ea0f2ac523fa7722172,2230.0,2294.1,2204.0,2270.2,1092773,0,ACC,2024-10-23 13:00:00,37.37
1729794600,67a33ea0f2ac523fa7722173,2250.0,2263.45,2187.55,2237.8,339791,0,ACC,2024-10-24 13:00:00,33.92
1730053800,67a33ea0f2ac523fa7722174,2220.0,2309.9,2201.25,2288.7,361658,0,ACC,2024-10-27 13:00:00,42.85
1730140200,67a33ea0f2ac523fa7722175,2288.8,2332.7,2273.7,2328.65,203254,0,ACC,2024-10-28 13:00:00,48.71
1730226600,67a33ea0f2ac523fa7722176,2329.35,2378.4,2298.95,2331.9,295110,0,ACC,2024-10-29 13:00:00,49.17
1730313000,67a33ea0f2ac523fa7722177,2332.0,2346.0,2291.25,2320.4,225475,0,ACC,2024-10-30 13:00:00,47.55
1730399400,67a33ea0f2ac523fa7722178,2339.0,2339.0,2317.05,2327.85,30732,0,ACC,2024-10-31 13:00:00,48.73
1730658600,67a33ea0f2ac523fa7722179,2327.9,2337.0,2276.0,2289.45,141614,0,ACC,2024-11-03 13:00:00,43.34
1730745000,67a33ea0f2ac523fa772217a,2287.0,2324.4,2283.9,2319.4,123477,0,ACC,2024-11-04 13:00:00,48.15
1730831400,67a33ea0f2ac523fa772217b,2325.75,2367.0,2318.75,2359.55,137340,0,ACC,2024-11-05 13:00:00,53.82
1730917800,67a33ea0f2ac523fa772217c,2360.0,2365.0,2296.4,2320.55,312748,0,ACC,2024-11-06 13:00:00,48.3
